name,status,type,origin_year,origin_place,views,videos,photos,comments
2551,2,18,101,975,6774,0,269,32
1413,2,33,100,1350,8008,0,15,4
3619,2,47,101,934,34672,0,12,87
1925,2,47,102,132,8458,0,17,15
907,2,72,97,703,18589,18,7,13
118,2,44,102,1361,7315,0,12,34
1267,2,64,75,501,33798,0,4,28
898,2,83,106,1385,3824,0,0,15
619,2,18,102,303,41217,4,171,44
2032,2,47,102,1361,5029,0,8,9
1141,2,24,102,1361,7825,0,13,18
2924,2,47,101,452,11452,1,15,16
1563,2,33,102,423,6468,0,8,6
1832,2,64,102,914,1213,0,9,1
2900,2,37,102,746,6666,0,6,16
1686,2,61,102,885,10699,0,13,10
1392,2,18,102,1361,11338,0,12,11
489,2,17,100,20,7193,1,12,4
3727,2,17,100,1441,12872,0,26,9
1067,2,2,102,1350,14849,0,11,27
3589,2,33,102,431,19850,0,22,20
2681,2,17,89,81,33787,0,1,5
2335,2,72,100,1477,12425,4,1,28
337,2,61,102,1361,12023,0,12,6
2092,2,72,91,900,3912,10,0,1
2348,2,64,102,395,5438,0,3,14
2272,2,86,102,1361,32202,0,3,10
745,2,33,102,1004,4890,0,9,11
1185,2,17,102,1361,67388,0,37,11
87,2,44,102,1361,91446,0,31,176
2419,2,17,102,598,46603,0,17,55
2985,2,86,90,1479,270,0,0,0
834,2,2,102,1555,43221,16,13,20
2534,2,47,102,1009,30236,0,9,14
655,2,18,102,226,8346,0,12,14
620,2,72,102,235,9743,1,0,3
1325,2,84,90,1046,7152,0,5,27
2795,2,27,97,1361,17809,0,21,8
1822,2,18,102,303,36984,0,17,52
3577,2,33,101,1361,36831,0,10,7
2688,2,70,83,1079,8613,0,6,28
91,2,44,102,596,4384,0,0,33
967,0,84,102,1159,311522,65,863,216
1833,2,84,98,1112,5239,3,4,21
1535,2,58,102,1294,32817,0,15,11
2532,2,58,102,1477,8489,19,1,3
2529,2,18,102,1154,39016,5,22,59
1547,2,33,94,384,17494,0,39,18
472,2,72,102,1477,91915,30,3,32
2988,2,37,102,746,37397,12,38,190
1529,2,33,101,1406,10532,0,10,2
1629,2,76,102,1361,3569,0,0,9
1721,2,72,84,1130,434,9,0,0
3407,2,63,97,256,19344,0,64,135
446,2,64,102,284,18559,0,8,9
1474,2,17,98,1484,9359,0,16,12
982,2,64,64,994,4311,17,0,12
3383,2,13,101,536,340,0,0,0
2751,2,13,82,638,3579,0,2,6
2367,2,17,95,26,7603,0,14,16
2514,2,47,106,1326,29929,1,12,25
3209,1,18,102,516,599,0,0,0
3574,2,33,102,596,8137,0,14,3
478,2,64,102,877,21972,1,27,10
1138,2,58,102,1361,10119,0,9,80
2846,2,47,102,1009,5567,0,5,7
674,2,74,102,1361,11981,0,11,121
1322,2,50,95,207,3634,1,1,16
3024,2,33,100,1330,26724,0,17,45
2993,2,84,101,412,4853,1,31,10
2959,2,47,95,109,4756,1,14,9
479,2,17,102,365,9109,2,12,50
2850,2,47,101,800,9585,0,15,12
1737,2,33,102,1350,19054,0,35,25
2566,2,79,93,1098,6777,15,0,5
1291,2,33,102,433,11645,0,13,18
2726,2,58,99,96,179,10,0,0
329,2,22,50,464,4824,1,42,12
2545,2,72,101,1484,513,0,0,0
252,2,33,98,1361,3280,0,26,1
1244,2,65,95,482,12065,4,31,92
3548,2,90,101,85,7858,0,24,13
100,2,44,102,1164,8636,0,12,8
1691,2,47,106,1385,58501,0,17,27
3762,2,82,102,226,35668,0,16,85
3766,2,5,101,762,19199,0,6,123
3769,2,47,102,1009,5499,0,24,15
2010,2,64,91,1187,20868,1,7,83
3628,2,24,100,1152,9863,12,6,50
3051,2,17,102,1009,51261,0,14,8
1140,2,61,106,1385,25728,0,14,25
2916,2,33,102,596,5727,0,13,7
3334,2,24,102,1361,16057,0,1,31
3023,2,33,102,844,15052,0,21,12
3009,2,47,102,519,7747,1,14,14
2000,2,4,92,1484,3699,7,0,13
62,2,76,102,596,2794,0,10,27
3550,2,64,102,1361,13900,0,13,9
1983,2,36,86,304,5967,1,4,41
678,2,82,101,891,4028,0,0,15
779,2,47,94,458,23229,0,7,33
2720,2,69,102,82,3596,0,11,4
3555,2,17,101,1361,9571,0,11,33
2294,2,27,102,1361,18882,0,14,11
1628,2,47,102,1009,139883,0,25,6
971,2,76,102,1350,3762,0,10,19
2229,2,16,102,877,16804,5,5,99
3235,2,58,83,1388,2829,5,12,3
3284,2,27,102,1361,9408,0,10,3
849,2,33,102,431,9916,0,28,17
2138,2,61,102,431,142822,3,87,30
1125,2,17,86,1250,1538,1,11,2
894,2,86,102,1477,21851,0,6,10
2208,2,17,102,1385,5825,0,5,35
1626,2,47,98,1148,17401,0,13,18
473,2,33,101,1477,24446,4,11,40
1006,2,74,102,705,22819,1,12,81
1033,2,33,101,431,5336,0,12,25
3752,2,2,85,357,12001,4,20,6
3802,2,33,102,1361,21982,0,21,51
1500,2,47,97,1361,1959,0,12,0
1519,2,33,99,1350,11532,0,16,5
2059,2,47,102,1381,12757,0,13,33
1430,2,86,86,1477,6941,2,2,6
1308,2,47,100,1361,10079,0,13,13
335,2,47,102,1361,3354,0,12,13
3811,2,6,102,819,5092,0,1,25
1883,2,33,102,431,12068,0,27,9
255,2,33,102,1385,8595,0,14,12
3332,2,33,102,1009,19279,0,18,16
1454,2,33,102,1009,3281,0,13,5
3,2,79,67,1385,48423,16,2,8
957,2,33,100,431,9523,0,12,4
977,2,60,102,596,16666,1,0,40
2483,2,47,101,1440,49254,0,29,6
3756,2,47,101,1350,289145,0,191,21
2888,2,69,95,1340,3590,0,12,9
1731,2,86,102,387,14495,1,4,47
11,2,17,101,1361,6907,0,12,50
2159,2,84,93,1206,4481,4,22,22
143,2,17,102,1350,13031,0,10,9
1739,2,75,99,1361,8568,0,15,2
2855,2,40,82,1026,168,0,0,0
1318,2,61,101,1385,44323,0,22,19
1020,2,17,101,443,619,0,0,0
556,2,33,102,1361,628,0,8,1
316,2,27,101,1350,8458,1,11,9
2442,2,47,95,483,23048,0,52,35
126,2,44,102,1361,16160,0,17,158
3622,2,47,99,1350,11900,0,12,6
3795,2,90,96,1572,248,0,14,0
587,2,18,102,900,15598,3,20,49
319,2,47,102,114,6947,0,10,6
1147,2,32,102,1350,5636,0,10,9
2011,2,61,102,900,27922,0,26,33
2185,2,33,102,997,10351,0,28,7
1163,1,17,100,581,3340,0,0,3
2891,2,17,92,1185,6125,0,10,9
2489,2,86,101,1406,6311,0,10,7
1105,2,4,102,431,1034,0,0,3
1509,2,45,96,1385,2891,0,4,8
603,2,33,102,1576,378,0,0,1
1682,2,33,99,1009,6025,0,19,2
2554,2,61,102,1361,6861,0,5,5
2440,2,18,102,1477,42704,29,8,20
1897,2,17,101,1009,11238,0,17,23
759,2,18,99,1350,3937,0,12,8
3032,2,33,106,487,10629,0,14,16
2422,2,33,95,1121,6230,0,12,8
389,2,79,101,1477,39418,0,0,16
3498,2,33,100,702,16556,0,36,24
292,2,69,102,862,8036,0,9,19
3328,0,27,102,1009,1177358,5,22,237
1457,2,75,106,1385,8744,0,9,28
2956,2,58,91,1532,4254,6,0,4
1075,2,18,102,1361,31577,7,52,141
1603,2,33,93,609,5120,0,18,7
910,2,6,99,1385,5800,0,1,60
3256,2,33,102,1009,4295,0,16,12
2049,2,60,102,431,22449,0,13,54
1255,2,78,101,1385,10874,0,22,93
2764,2,18,102,1077,8239,0,13,12
3277,2,17,99,1406,10051,4,9,7
1910,2,47,101,1361,11061,0,12,8
290,2,47,102,1361,20455,0,15,32
1373,1,25,102,1350,6203,7,0,28
3473,2,51,102,949,8874,0,13,26
946,2,79,48,651,3784,12,0,10
145,2,58,102,1009,12069,0,10,7
1997,0,86,102,1477,340957,45,20,12
233,2,72,97,1462,2991,8,0,3
468,2,72,102,1477,16129,19,0,28
1852,2,32,101,1358,55324,0,12,15
2914,2,33,102,1361,8355,1,13,33
2275,2,89,96,1224,4372,1,7,20
2065,2,47,106,1385,12521,1,12,21
2071,2,18,102,1171,16732,0,27,28
2296,2,69,93,272,16746,0,16,18
2918,2,18,102,1530,580,0,0,1
206,2,61,102,1361,1663,0,11,1
3329,2,33,102,1050,4636,0,12,9
972,2,33,97,1389,8406,1,11,3
2877,2,69,106,1385,9535,0,18,0
2242,2,58,102,1361,7978,0,13,7
546,0,17,102,1361,443320,0,15,24
3088,2,74,100,1361,15390,0,21,7
2347,2,74,97,1009,6495,0,8,4
896,2,33,106,1385,18371,0,30,21
1493,2,47,102,1361,10123,0,19,51
247,2,75,102,1361,2766,0,9,5
939,2,58,95,773,2177,0,2,5
1403,2,4,106,1385,15753,9,3,111
1640,2,33,102,596,10531,0,15,7
2543,2,18,93,1477,11928,2,12,108
711,2,82,94,729,1797,0,9,6
3600,2,47,106,1385,11382,0,8,8
2009,2,84,102,1374,5129,3,46,26
3554,2,17,99,1350,5537,0,12,15
2824,2,17,100,1361,6464,0,8,7
1939,2,86,102,757,7547,0,9,14
520,2,17,101,1009,19674,0,11,24
1929,2,79,102,1209,13709,2,7,17
2743,2,18,106,490,14923,2,91,34
205,2,69,99,870,19426,0,20,11
2350,2,79,96,1480,194,9,0,0
1445,2,33,99,1350,7329,0,12,1
3074,2,58,106,1385,8070,0,16,4
3127,2,74,102,1241,37869,0,3,139
1757,2,24,96,1436,10436,1,7,35
2195,2,47,102,1361,7973,0,6,3
632,2,79,100,368,210,11,0,0
1475,2,64,98,1009,8493,0,14,13
1271,2,79,90,1130,3663,12,0,8
1162,2,58,92,1361,57106,0,14,25
2616,2,79,98,838,114,10,0,0
475,2,47,98,1009,13450,0,14,1
739,2,74,106,1385,90523,2,2,4
730,2,47,101,1385,3924,0,20,5
1007,2,18,102,1348,26359,0,53,29
27,2,79,92,315,1605,0,0,0
3085,2,84,79,864,3571,11,22,13
952,2,58,101,1350,16484,0,36,26
411,2,51,93,159,2217,0,12,5
2654,2,17,102,267,16037,0,5,7
519,2,18,98,44,42786,1,28,5
797,2,47,99,431,71705,0,26,31
1597,2,75,102,1361,12573,0,15,14
2369,2,60,99,1361,5906,0,26,3
141,2,47,101,604,15365,0,15,21
3166,2,47,106,1385,7650,1,10,2
2423,2,33,85,1135,16011,3,13,14
3317,2,58,102,1361,28697,0,14,101
2773,2,33,102,1040,11180,0,14,30
1850,2,44,93,760,6110,0,10,7
2737,1,17,101,1289,3987,1,0,0
1716,2,33,101,15,17966,1,18,18
3402,2,33,102,1361,5977,1,13,37
1477,2,58,102,1045,8268,0,12,2
1321,2,47,101,1361,5493,0,14,13
2596,2,86,99,1477,15052,0,4,74
1587,2,47,101,1361,13131,0,18,14
3096,2,33,102,1051,6131,0,14,18
1446,2,64,102,224,56970,0,12,17
2341,2,17,74,1184,5503,3,1,7
1836,1,2,102,702,3076,0,3,27
2704,2,4,101,1350,10108,0,13,5
3470,2,6,94,98,1001,0,5,1
892,2,47,102,1361,10137,0,15,20
1372,0,69,94,1544,66142,0,30,8
2915,2,84,102,1078,12034,35,49,95
443,2,58,102,1361,17287,0,28,124
3690,2,17,100,1406,9514,1,3,3
3607,2,64,98,1361,10190,1,14,8
694,1,18,101,853,247,1,9,0
2064,2,11,96,1009,33664,0,18,37
2781,2,75,102,1361,9476,0,12,16
2678,2,72,89,396,1685,23,2,0
1230,2,58,106,1477,2617,25,0,0
2379,2,65,90,298,229,10,8,3
1782,2,69,102,1361,9871,0,3,7
1704,2,18,102,1361,9805,0,14,58
368,2,64,102,52,33960,0,16,21
1416,2,60,102,1433,118162,0,39,98
1777,2,20,101,1383,3008,0,1,2
1676,2,4,85,1321,12111,9,0,36
1761,2,72,102,1484,1072,0,0,1
984,2,58,93,1477,3606,14,0,10
491,2,89,101,99,5436,25,3,11
3255,2,33,100,345,15780,0,15,13
1435,2,74,101,1350,65942,1,22,20
64,2,44,101,1406,3380,0,0,11
2015,2,61,102,132,12820,1,14,14
2343,2,74,101,801,66635,0,15,26
1957,0,8,106,1385,18395,0,35,18
570,2,58,101,1477,353,11,0,0
3536,2,33,102,596,5704,0,10,6
2291,2,17,97,1009,2473,8,12,1
2501,2,47,100,1361,15481,0,13,10
3285,2,58,102,1361,7630,0,14,28
2491,2,45,102,1350,9930,0,12,27
3392,2,89,102,1213,13350,0,5,233
24,2,58,102,1361,35426,0,17,3
3250,2,29,92,1477,10668,15,2,2
2470,2,18,102,1021,89791,8,57,39
955,2,61,100,44,17557,0,14,21
1921,2,72,93,1477,1802,10,0,4
552,1,18,102,1507,244,0,0,0
2563,2,2,102,1477,70811,35,26,49
2452,2,29,93,1557,411,8,0,0
1463,2,17,101,175,6263,2,11,12
936,2,86,91,1477,2917,9,0,0
2947,2,76,102,1129,28270,1,20,205
1551,2,58,102,223,36603,0,15,55
2499,2,33,101,1361,11737,1,16,8
1425,2,47,102,1361,26377,0,13,7
822,2,2,71,1477,11556,10,0,19
220,2,29,86,1478,14753,16,0,29
3761,2,86,102,596,15900,4,7,4
429,2,18,101,431,6475,0,13,12
204,2,61,102,1385,15665,0,14,7
1917,2,58,102,1302,9758,0,12,30
781,2,74,96,1361,17276,0,14,69
1157,2,47,102,1361,21153,0,19,5
3764,2,76,102,1361,7390,0,10,63
2232,2,17,96,1350,7182,0,13,8
3746,2,58,101,1477,18405,9,1,33
72,2,44,102,184,5027,0,4,76
1521,2,47,101,1361,23930,0,26,6
2653,0,17,102,992,322698,1,14,31
7,2,17,102,1297,12509,0,11,50
1178,2,84,102,900,19642,10,471,80
86,2,44,102,1361,13418,3,17,99
3171,2,24,102,1350,16258,0,13,10
3657,2,33,102,12,8616,0,18,7
2955,2,33,101,1135,7093,0,9,14
3152,2,33,102,333,12152,1,20,8
1359,2,17,102,1361,2789,0,5,21
3050,2,33,102,1350,7217,0,15,10
541,2,88,106,596,376485,9,3,32
3398,2,47,97,629,26062,0,16,42
2315,2,33,102,431,4558,0,12,8
2384,2,24,102,1361,13762,0,16,51
2777,2,79,99,1481,5899,12,0,0
809,2,18,101,1406,518,4,0,0
1109,2,17,91,1484,4923,1,3,2
2740,2,6,102,1065,10849,0,3,20
3807,2,50,100,923,207,0,1,0
1613,2,58,102,596,19180,3,7,33
385,2,58,101,1406,838,17,0,0
1534,2,79,89,658,21995,9,2,27
1684,2,14,82,1383,6049,3,10,7
3745,2,69,90,1463,3518,3,2,3
215,2,8,95,91,74670,0,41,74
2083,2,61,102,1361,9515,0,19,2
994,2,58,102,1361,9421,0,13,36
2931,2,58,101,1361,4696,0,10,11
18,2,27,101,1361,10941,0,12,19
3731,2,17,81,1291,14792,2,13,13
391,2,55,95,622,16021,13,5,43
857,2,72,97,972,2772,18,0,9
1857,2,4,91,1464,1344,0,8,16
1714,2,18,102,620,237,5,0,0
151,2,58,90,1463,138,0,0,0
2290,2,17,93,1009,10418,0,3,6
2619,2,13,96,415,5025,3,14,24
3391,2,44,102,1361,4464,0,12,55
193,2,4,91,1463,140,0,1,0
3570,2,33,101,649,12718,0,19,13
3126,2,86,102,1477,61124,9,1,24
3192,2,24,97,1271,11964,1,7,26
1393,2,60,102,596,7903,0,10,29
3087,2,47,102,1009,7185,0,16,18
804,2,17,106,292,348280,107,49,61
310,2,63,74,1383,6855,2,31,31
1709,2,47,102,1361,4046,0,12,3
3249,2,17,102,1246,12075,6,4,20
2345,2,64,100,1477,4818,0,0,2
600,2,17,102,1477,12544,0,12,18
2763,2,61,102,1300,7589,0,6,20
2911,2,69,102,1477,16259,0,10,7
2246,2,61,102,1361,13961,0,19,34
2852,2,33,102,1361,13576,0,14,7
3353,2,58,101,1457,4232,20,5,17
1278,2,18,76,439,2604,3,18,16
1110,2,17,102,1477,171635,8,23,42
868,2,50,106,1385,3546,0,1,4
2165,2,72,84,1135,5121,6,3,7
629,2,17,102,1009,17345,1,17,30
3012,2,58,96,277,9048,0,22,13
1947,2,47,102,745,1698,0,10,6
1734,2,81,78,1383,1984,10,0,3
1562,2,27,101,1009,77697,0,15,32
2393,2,17,100,1477,21753,10,0,15
2684,2,18,94,938,5293,0,31,2
2944,2,18,95,854,230,0,0,0
2312,2,16,98,245,8010,1,192,28
288,2,33,101,1338,58677,1,53,22
508,2,18,90,656,16951,9,5,98
3748,2,17,92,222,36704,0,13,3
3054,2,60,100,1361,4262,0,12,6
959,2,33,100,305,15364,1,20,19
2536,2,27,99,1485,50688,8,3,47
3269,2,47,97,1361,7522,0,33,7
2262,2,61,102,1350,7212,0,16,15
3056,2,61,102,1361,4207,0,12,3
2779,2,84,86,299,2413,3,28,17
2539,2,33,102,1009,63721,0,46,28
3044,2,33,98,635,20163,0,14,18
3084,2,86,102,1361,16585,0,7,25
481,2,61,102,1361,10573,0,20,11
2500,2,18,102,1477,6854,0,8,7
90,2,44,102,1361,5994,0,12,50
2729,2,58,102,392,21499,0,12,20
280,2,33,100,193,13304,0,15,13
1560,2,60,99,1350,95513,0,31,18
2498,2,84,102,196,8501,4,2,19
465,2,61,102,596,5856,0,13,10
1584,2,58,102,1361,30352,0,6,16
1802,2,9,91,1418,4241,0,3,4
989,2,24,102,285,12664,0,13,40
1795,2,33,102,469,9140,1,17,6
2889,2,69,84,1101,11419,0,13,16
1794,2,63,101,1383,1715,3,17,4
3114,2,33,101,985,75554,1,20,50
3003,2,81,90,883,10127,0,5,3
2332,2,69,102,1361,132871,0,13,24
3261,2,33,102,1361,31765,0,36,67
3346,2,17,85,289,327,0,0,0
1889,2,47,100,1103,2287,0,2,2
2935,2,47,96,1087,32444,0,18,25
917,0,79,102,748,51908,40,8,45
1258,2,58,106,1477,1766,14,0,0
49,2,72,101,1477,16415,34,0,10
876,2,58,102,886,5586,0,15,23
342,2,33,90,126,7579,0,22,10
2310,2,17,101,44,10046,0,8,8
2263,1,18,94,1553,486,1,14,2
3765,2,33,101,71,14557,0,14,11
3648,2,33,106,1385,17187,0,21,10
986,2,69,30,1411,42357,1,28,24
2657,2,61,102,1361,26750,0,18,34
3240,2,17,101,1477,20347,5,13,115
1104,2,75,102,1361,31658,0,18,15
147,2,17,79,325,28952,0,12,73
140,2,47,102,596,830,0,2,4
3423,2,27,97,1361,48200,0,17,84
2598,2,58,101,48,4957,0,4,3
1579,2,33,102,1362,145770,1,145,289
3528,2,60,102,596,8445,0,8,26
2099,2,61,102,1017,24743,0,16,49
1586,1,58,102,1484,1191,1,0,1
1680,2,58,102,1477,1367,22,0,2
286,2,63,75,511,4037,1,27,6
1884,2,75,101,1361,4173,0,15,3
1004,2,18,102,928,11099,2,8,29
2709,2,17,101,928,25674,3,0,12
1642,2,42,100,943,4459,0,37,11
838,2,58,102,309,7739,0,13,39
3067,2,33,101,305,31106,0,18,19
133,2,33,102,1350,16379,1,20,31
1261,2,26,95,1122,12916,9,0,66
3113,2,33,102,596,49067,0,19,4
3683,2,69,93,273,6155,0,10,1
854,2,60,102,1103,198427,8,45,16
1653,2,75,101,1159,24569,0,17,13
513,2,17,81,44,1167,0,0,1
993,2,33,102,1361,37957,0,17,69
2292,2,47,102,431,51013,0,67,14
2843,2,74,73,25,6941,1,13,15
28,2,69,102,1009,20774,0,22,9
3151,2,64,96,283,29407,0,7,51
1612,2,89,102,1492,7761,9,0,6
1101,2,61,102,406,16067,0,29,3
1167,2,27,91,1390,65012,2,23,143
2434,2,17,102,354,10449,0,16,30
1022,2,84,102,389,5323,9,97,36
2293,2,74,40,744,23392,1,2,29
998,2,61,85,512,69271,0,18,40
157,2,47,102,1361,4683,0,12,4
734,2,33,102,1194,13278,0,20,12
3395,2,61,102,1302,15023,0,12,49
1863,2,69,77,1052,15959,0,20,23
3609,2,47,102,1361,16926,1,34,16
2875,2,58,102,1103,29118,1,15,21
2473,2,33,100,1477,4952,0,18,7
677,2,69,102,1361,5875,0,12,11
2484,2,61,102,1009,9564,1,15,19
166,2,33,97,1009,22167,0,12,17
343,2,69,101,1361,12215,0,14,8
3291,2,33,94,149,9458,0,9,17
2829,1,1,61,140,792,0,0,0
3495,2,54,18,1031,1530,5,4,3
3585,2,2,68,1221,1190,0,0,0
1498,2,33,99,587,76534,0,85,48
1347,2,86,102,1477,4769,8,0,15
3059,2,69,102,1361,17439,0,13,32
2912,2,72,101,1350,4582,0,0,2
2860,2,47,102,1361,6973,0,11,3
616,2,47,102,1361,10163,0,14,43
1497,2,75,102,1361,12722,0,12,95
2320,2,33,92,1484,24578,16,1,32
1538,2,17,97,1227,9230,12,0,14
223,2,58,95,1385,21362,0,18,15
1588,2,33,100,431,21753,0,26,17
2094,2,84,101,900,23610,6,92,96
363,2,64,101,216,8799,0,15,59
2166,2,90,95,613,6919,0,11,15
2945,2,86,102,1477,16288,8,0,9
584,0,17,102,44,297259,16,113,102
1089,2,20,97,1477,6484,0,0,0
3110,2,33,101,844,7601,0,12,2
1993,2,47,102,1361,13412,0,14,25
1188,2,58,102,1009,53126,0,46,32
2182,2,47,99,1361,5678,0,12,2
1035,2,18,32,811,402,0,0,0
2152,2,44,102,1477,15902,1,0,191
2357,2,79,83,161,3529,10,5,12
1080,2,47,102,1009,18367,2,12,9
3385,2,58,106,1385,32438,1,10,51
2007,2,58,102,1361,5594,0,12,2
626,2,17,94,1477,54996,4,18,21
2593,2,79,64,203,22919,16,0,29
1340,2,58,102,16,17752,0,18,2
2853,2,61,102,1009,42218,0,30,11
3420,2,79,101,1406,22835,0,10,35
1154,2,18,101,587,20873,0,9,21
347,2,45,99,1361,4423,0,16,13
3039,2,64,101,1477,8308,10,0,4
3596,2,61,102,17,7737,0,14,26
3128,2,79,95,1477,63640,14,0,14
1725,2,63,68,408,12090,5,17,44
2896,2,64,102,17,2250,0,44,11
3704,2,75,102,1361,5728,2,12,1
2101,2,60,97,1009,7629,2,16,13
1055,2,61,102,1009,13896,0,18,7
3490,0,47,102,44,326319,5,327,74
2405,2,8,102,1484,15914,17,0,14
1344,2,61,102,1009,23235,0,21,13
2769,2,17,102,1477,34233,4,18,6
2572,2,61,102,14,34143,3,15,14
2105,2,74,101,1361,239884,0,14,196
1936,2,18,72,1299,17689,3,14,31
665,2,86,97,1477,728,4,1,0
3169,2,69,102,431,140612,1,69,17
2530,2,18,99,790,33187,0,36,235
210,2,57,99,431,18079,1,15,5
1845,2,48,70,91,55551,3,22,80
3635,2,47,106,1385,8131,0,16,13
3475,2,47,102,431,31083,0,24,18
1444,2,33,102,461,178186,1,91,42
3702,2,64,98,821,20254,0,6,23
2954,2,69,102,1009,16726,0,16,22
3705,2,17,106,1385,16869,4,12,17
2772,2,58,98,1361,9927,0,13,9
1871,2,61,102,431,11359,0,20,18
3728,2,17,102,1477,17690,7,41,24
3086,2,6,98,898,9335,0,1,29
3537,2,4,100,1361,19553,0,13,34
2909,2,75,100,684,7871,1,17,8
1274,2,69,100,1477,30782,1,14,28
1180,2,79,94,930,103711,37,10,24
116,2,44,102,1361,11614,1,12,22
582,2,58,83,121,1490,13,1,1
871,2,33,102,845,19441,0,21,9
2097,2,41,91,91,58174,3,3,46
2620,2,61,106,1385,9223,12,7,9
3270,2,33,101,1361,9530,0,15,14
1183,2,75,38,774,11996,1,13,61
3569,2,17,102,57,49428,1,18,14
614,2,47,102,1009,13835,0,14,12
799,2,64,102,1361,130590,12,52,172
2168,2,18,96,965,57175,2,38,9
198,2,37,102,65,15306,0,7,5
1522,2,47,102,587,3184,0,26,5
675,2,17,102,1477,1311,30,2,3
1382,2,2,99,538,24241,3,7,1
1148,2,84,89,1374,25221,6,14,152
1708,2,14,93,1383,12348,1,1,27
2873,2,33,98,1350,17130,0,14,9
1610,2,33,106,1385,77722,0,147,27
399,2,58,102,1009,38359,0,47,21
2942,2,61,102,1361,33289,1,21,32
152,2,86,95,1477,21923,19,5,36
1748,2,61,102,596,3681,0,13,12
1564,2,61,99,596,12914,0,17,14
869,2,84,79,240,10242,10,140,22
3567,2,17,102,1232,3654,0,12,7
703,2,4,102,431,18708,1,16,25
2627,2,79,102,1361,106410,24,1,12
1174,2,24,99,1009,34140,0,19,60
3232,2,17,102,1477,38154,4,17,41
705,2,16,73,356,406,1,14,0
297,2,86,91,889,10024,53,13,8
2196,2,17,95,1013,433,0,0,0
2938,2,86,99,1477,69437,22,6,226
925,2,61,98,1009,12752,0,12,12
109,2,44,102,1361,2972,0,13,6
3153,2,79,106,255,7183,10,18,27
2983,2,84,97,270,8803,5,12,44
530,1,18,102,1305,3815,15,4,8
1610,2,33,106,1385,77557,0,147,27
3179,2,37,99,966,11985,3,42,60
3586,2,47,102,519,1148,0,12,1
15,2,17,102,535,54459,1,21,41
802,2,27,101,431,571794,2,56,14
2816,2,27,73,1276,2790,0,13,3
2385,2,84,98,1007,7362,5,6,10
2172,2,64,100,483,32097,0,18,37
3018,2,17,85,1131,18194,1,18,4
2948,2,61,87,1130,1080,0,0,0
2986,2,37,90,263,20825,4,14,32
3703,2,69,92,1390,112178,0,13,8
369,2,24,96,145,40028,0,8,20
1575,2,27,94,1466,27330,0,3,8
124,2,44,102,1229,10132,0,13,48
3587,2,33,101,919,22387,0,37,20
975,2,47,101,1361,14924,0,21,22
2885,2,47,99,1350,24778,0,13,15
2690,2,58,99,589,19132,11,0,43
1902,2,61,102,596,1841,0,8,3
3208,1,13,8,1027,992,0,1,9
3268,2,60,102,431,10402,0,17,32
604,2,1,70,232,389,1,0,0
2132,0,47,102,1133,778996,2,58,50
2081,2,47,100,1385,40607,0,12,9
3439,2,47,102,1350,322455,2,50,10
709,2,17,99,692,41735,1,24,6
3654,2,1,106,1385,10105,0,12,34
2957,2,58,102,1535,10012,56,0,4
1200,2,17,100,1003,22294,8,0,4
107,2,44,101,1385,15812,0,14,140
3588,2,33,99,1350,22179,0,62,14
1523,2,86,101,1477,16305,2,8,55
3747,2,72,102,1477,27310,17,0,24
3581,2,33,100,1361,150596,0,31,23
2641,2,47,101,1361,225689,5,61,44
2999,2,17,92,1293,87405,41,48,41
2991,2,18,102,1361,44563,0,42,86
2645,2,46,95,1385,4495,1,13,2
865,2,75,100,431,22516,0,4,18
2558,2,33,102,431,16695,0,20,20
1546,2,17,91,1150,77609,3,25,8
2057,2,63,56,1099,11353,0,2,15
1490,2,33,101,1501,76925,2,142,146
1511,1,22,73,318,108,0,0,0
3743,2,17,102,1153,32895,0,16,14
2906,2,75,98,1361,19585,0,15,17
3352,2,18,101,1477,20171,4,8,15
3215,2,11,102,417,27819,0,12,0
673,2,47,102,1009,12827,1,14,45
1357,0,4,102,1361,256155,6,91,207
2497,2,17,100,1477,17765,25,0,14
307,2,17,101,1477,8232,3,14,21
3307,2,74,102,135,120294,0,13,48
144,2,76,102,431,8040,0,11,6
2608,2,33,100,1361,13595,0,20,20
444,2,17,106,1385,288635,8,42,32
200,2,84,102,900,55932,20,423,217
3804,2,74,102,1009,19717,3,13,37
463,2,47,102,596,2564,0,9,4
3337,2,16,102,1414,58496,8,30,239
2387,2,21,80,281,5696,1,18,31
1548,2,32,99,1361,67058,0,23,8
538,2,76,97,1361,5729,0,16,2
2404,2,84,101,563,12774,16,104,34
1894,2,46,101,447,4131,0,4,5
1168,2,65,102,1385,141791,41,105,249
249,2,33,102,932,34945,0,24,31
2871,2,18,102,1361,257373,13,384,193
2309,2,58,98,1556,467,2,0,0
3137,2,17,100,1406,16917,0,13,24
138,2,40,93,1009,11547,0,24,19
1232,2,47,100,478,13277,1,17,30
3212,2,16,49,187,641,0,8,0
578,2,17,97,269,53866,18,3,67
2961,2,6,93,1190,2400,1,1,13
742,2,33,102,1398,40164,0,52,14
1030,2,44,102,1361,5065,0,13,9
3308,2,64,90,1291,13539,0,8,8
71,2,44,99,1361,19357,0,32,79
451,2,84,102,794,45822,39,26,114
549,2,76,82,311,9349,1,1,20
146,2,82,102,877,46699,5,16,35
20,2,17,98,896,17318,0,8,4
1760,2,17,102,1024,88859,0,17,27
1205,2,17,100,1352,1142,3,10,1
612,2,33,106,1385,7345,0,14,2
2488,2,18,100,1,15223,1,15,8
